term,estimate,std.error,D,sim_scenaio
beta,1.04124469066281,0.0362566538774868,25,PLP_sim_for_JPLP
R1_K[1],1.13743148311148,0.0569329660133603,25,PLP_sim_for_JPLP
R1_K[2],0.384097326863958,0.0510844085580231,25,PLP_sim_for_JPLP
R1_K[3],0.190827929028271,0.0298950480110364,25,PLP_sim_for_JPLP
mu0_true,0.255614131885823,0.162341793776146,25,PLP_sim_for_JPLP
sigma0,0.541369308624047,0.0969885237909826,25,PLP_sim_for_JPLP
beta,1.00786369029022,0.0337201690620353,25,PLP_sim_for_JPLP
R1_K[1],1.27910238996281,0.0614709773203403,25,PLP_sim_for_JPLP
R1_K[2],0.319630206983693,0.0511495840607532,25,PLP_sim_for_JPLP
R1_K[3],0.230443800386631,0.0340662120321367,25,PLP_sim_for_JPLP
mu0_true,0.127364576322915,0.153667282099772,25,PLP_sim_for_JPLP
sigma0,0.51249908044131,0.0945422133224669,25,PLP_sim_for_JPLP
beta,1.02081214658663,0.034403827078825,25,PLP_sim_for_JPLP
R1_K[1],1.12725972868646,0.0534747516011308,25,PLP_sim_for_JPLP
R1_K[2],0.40985197964111,0.0532697390884782,25,PLP_sim_for_JPLP
R1_K[3],0.210781997981569,0.034510411224965,25,PLP_sim_for_JPLP
mu0_true,0.117416410659034,0.146271703302684,25,PLP_sim_for_JPLP
sigma0,0.467268975561575,0.0971008188289206,25,PLP_sim_for_JPLP
beta,1.083485822741,0.0429405620293583,25,PLP_sim_for_JPLP
R1_K[1],1.03376743179173,0.0648184853325425,25,PLP_sim_for_JPLP
R1_K[2],0.346156368755305,0.050707818702886,25,PLP_sim_for_JPLP
R1_K[3],0.244665162899905,0.0374305495483282,25,PLP_sim_for_JPLP
mu0_true,0.141346636447188,0.161531405835541,25,PLP_sim_for_JPLP
sigma0,0.658066873394745,0.108413447391095,25,PLP_sim_for_JPLP
beta,1.02994145016224,0.0336780780069252,25,PLP_sim_for_JPLP
R1_K[1],1.04295206193682,0.0546354666513569,25,PLP_sim_for_JPLP
R1_K[2],0.417597181596159,0.0435475784165087,25,PLP_sim_for_JPLP
R1_K[3],0.234848078686882,0.0274356128136404,25,PLP_sim_for_JPLP
mu0_true,0.14818985807573,0.169276302517007,25,PLP_sim_for_JPLP
sigma0,0.658066873394745,0.108413447391095,25,PLP_sim_for_JPLP
beta,1.02994145016224,0.0336780780069252,25,PLP_sim_for_JPLP
R1_K[1],1.04295206193682,0.0546354666513569,25,PLP_sim_for_JPLP
R1_K[2],0.417597181596159,0.0435475784165087,25,PLP_sim_for_JPLP
R1_K[3],0.234848078686882,0.0274356128136404,25,PLP_sim_for_JPLP
mu0_true,0.14818985807573,0.169276302517007,25,PLP_sim_for_JPLP
sigma0,0.757206253036496,0.13478268594566,25,PLP_sim_for_JPLP
beta,0.995364407747337,0.0307275719821605,25,PLP_sim_for_JPLP
R1_K[1],1.19754108889023,0.0510708680760787,25,PLP_sim_for_JPLP
R1_K[2],0.324430742414172,0.0544297834800745,25,PLP_sim_for_JPLP
R1_K[3],0.202838963439088,0.0339555052154028,25,PLP_sim_for_JPLP
mu0_true,0.160521135470543,0.186016884583981,25,PLP_sim_for_JPLP
sigma0,0.566568893425943,0.106303611865757,25,PLP_sim_for_JPLP
beta,1.00800776978443,0.0395953446691577,25,PLP_sim_for_JPLP
R1_K[1],1.21300783257996,0.073055319974828,25,PLP_sim_for_JPLP
R1_K[2],0.391260247341279,0.0653468027179298,25,PLP_sim_for_JPLP
R1_K[3],0.290080529083,0.0426215018948102,25,PLP_sim_for_JPLP
mu0_true,0.101093758664615,0.176881919904758,25,PLP_sim_for_JPLP
sigma0,0.770493682512575,0.135820025234573,25,PLP_sim_for_JPLP
beta,1.01682778796731,0.033306340258313,25,PLP_sim_for_JPLP
R1_K[1],1.22446896274996,0.0611296594842011,25,PLP_sim_for_JPLP
R1_K[2],0.233423376166593,0.0454218957673707,25,PLP_sim_for_JPLP
R1_K[3],0.263505928458859,0.0333197662901469,25,PLP_sim_for_JPLP
mu0_true,0.240613795934544,0.183717682732303,25,PLP_sim_for_JPLP
sigma0,0.90045471412154,0.15168484570453,25,PLP_sim_for_JPLP
beta,1.0270870225402,0.0350592910444248,25,PLP_sim_for_JPLP
R1_K[1],1.24323582955999,0.0608771066415895,25,PLP_sim_for_JPLP
R1_K[2],0.440366628128436,0.0576471134488329,25,PLP_sim_for_JPLP
R1_K[3],0.233586520863854,0.0270793727350126,25,PLP_sim_for_JPLP
mu0_true,0.191993254590649,0.207237687759928,25,PLP_sim_for_JPLP
sigma0,0.737756953000939,0.137631535135446,25,PLP_sim_for_JPLP
beta,1.03557386701438,0.0427975607339836,25,PLP_sim_for_JPLP
R1_K[1],1.05527723023954,0.066367406059841,25,PLP_sim_for_JPLP
R1_K[2],0.400282066886875,0.0541855631064911,25,PLP_sim_for_JPLP
R1_K[3],0.25745542344306,0.0358451377959071,25,PLP_sim_for_JPLP
mu0_true,0.348985870354194,0.186270246856884,25,PLP_sim_for_JPLP
sigma0,0.663313436539692,0.118321245512281,25,PLP_sim_for_JPLP
beta,1.07668809518508,0.0397851577833953,25,PLP_sim_for_JPLP
R1_K[1],1.04748647024538,0.0591202805622717,25,PLP_sim_for_JPLP
R1_K[2],0.316267699740421,0.0508346341764703,25,PLP_sim_for_JPLP
R1_K[3],0.203683424004458,0.0315195794619061,25,PLP_sim_for_JPLP
mu0_true,0.263323205286686,0.182476605754997,25,PLP_sim_for_JPLP
sigma0,0.665481863992418,0.120839817013838,25,PLP_sim_for_JPLP
beta,0.996563607480397,0.0330717538111314,25,PLP_sim_for_JPLP
R1_K[1],1.20638402661823,0.0612190796380118,25,PLP_sim_for_JPLP
R1_K[2],0.335891218440393,0.0533455794319311,25,PLP_sim_for_JPLP
R1_K[3],0.229387741262987,0.0306885622808424,25,PLP_sim_for_JPLP
mu0_true,0.00159587276475763,0.185727518553877,25,PLP_sim_for_JPLP
sigma0,0.579796027846346,0.105202784351687,25,PLP_sim_for_JPLP
beta,1.07085648062492,0.0360985436075632,25,PLP_sim_for_JPLP
R1_K[1],1.18180570081203,0.0579590822156791,25,PLP_sim_for_JPLP
R1_K[2],0.399205942341089,0.0563975108669879,25,PLP_sim_for_JPLP
R1_K[3],0.214558049015725,0.0302745159841025,25,PLP_sim_for_JPLP
mu0_true,0.134135003545167,0.160126521822897,25,PLP_sim_for_JPLP
sigma0,0.890494557332285,0.152658722881643,25,PLP_sim_for_JPLP
beta,1.0016590843866,0.0315958996686214,25,PLP_sim_for_JPLP
R1_K[1],1.15161911515227,0.0550794271932421,25,PLP_sim_for_JPLP
R1_K[2],0.317440511383067,0.0465218290155127,25,PLP_sim_for_JPLP
R1_K[3],0.192503789907551,0.0301522751713372,25,PLP_sim_for_JPLP
mu0_true,0.185351952118825,0.218187567652661,25,PLP_sim_for_JPLP
sigma0,0.420405388940058,0.0888611391485427,25,PLP_sim_for_JPLP
beta,1.00046924271979,0.0352488168877028,25,PLP_sim_for_JPLP
R1_K[1],1.28913646039068,0.0686225681839854,25,PLP_sim_for_JPLP
R1_K[2],0.390754871434024,0.0590776782622741,25,PLP_sim_for_JPLP
R1_K[3],0.256178528633212,0.0329413694474774,25,PLP_sim_for_JPLP
mu0_true,-0.0632631368581925,0.136347547494009,25,PLP_sim_for_JPLP
sigma0,0.548729238155094,0.100407197846293,25,PLP_sim_for_JPLP
beta,1.04007919465845,0.0375572906269203,25,PLP_sim_for_JPLP
R1_K[1],1.1168318358684,0.0550437374993184,25,PLP_sim_for_JPLP
R1_K[2],0.390348785737687,0.0503216583356839,25,PLP_sim_for_JPLP
R1_K[3],0.268619737504976,0.041087902417543,25,PLP_sim_for_JPLP
mu0_true,0.299959283377417,0.144903814714507,25,PLP_sim_for_JPLP
sigma0,0.395336929071744,0.0739667759211034,25,PLP_sim_for_JPLP
beta,0.975187092066144,0.0329843444660136,25,PLP_sim_for_JPLP
R1_K[1],1.31029895436562,0.0624442082742703,25,PLP_sim_for_JPLP
R1_K[2],0.421238966635885,0.0553851739548606,25,PLP_sim_for_JPLP
R1_K[3],0.282998860854519,0.0330219133772445,25,PLP_sim_for_JPLP
mu0_true,-0.189145692717525,0.141790709187277,25,PLP_sim_for_JPLP
sigma0,0.632710852932205,0.119961462331501,25,PLP_sim_for_JPLP
beta,0.986302276991923,0.0317651790734273,25,PLP_sim_for_JPLP
R1_K[1],1.1272628141373,0.0584909518734572,25,PLP_sim_for_JPLP
R1_K[2],0.445850348654257,0.0608645749044879,25,PLP_sim_for_JPLP
R1_K[3],0.221570022985732,0.0305135320781096,25,PLP_sim_for_JPLP
mu0_true,-0.0883549372847832,0.153299203680084,25,PLP_sim_for_JPLP
sigma0,0.680065943669456,0.117117188515073,25,PLP_sim_for_JPLP
beta,1.03892260905924,0.027855334737,25,PLP_sim_for_JPLP
R1_K[1],1.14854700032634,0.0443637785829024,25,PLP_sim_for_JPLP
R1_K[2],0.337416670659303,0.0510761578305047,25,PLP_sim_for_JPLP
R1_K[3],0.259285278079563,0.0214104361915219,25,PLP_sim_for_JPLP
mu0_true,-0.0560078667658254,0.168929559492594,25,PLP_sim_for_JPLP
sigma0,0.588094932573071,0.105220175380486,25,PLP_sim_for_JPLP
beta,1.01238987824704,0.0379785864074195,25,PLP_sim_for_JPLP
R1_K[1],1.2232851009265,0.0701306624832746,25,PLP_sim_for_JPLP
R1_K[2],0.332483297880865,0.055770604569518,25,PLP_sim_for_JPLP
R1_K[3],0.213361160491524,0.0323618730926802,25,PLP_sim_for_JPLP
mu0_true,0.179898303523177,0.159919225154146,25,PLP_sim_for_JPLP
sigma0,0.671787639307641,0.115322885520278,25,PLP_sim_for_JPLP
beta,0.975790672173381,0.0349704201654361,25,PLP_sim_for_JPLP
R1_K[1],1.19490095574839,0.0622203003106384,25,PLP_sim_for_JPLP
R1_K[2],0.36661533045623,0.0513506431494595,25,PLP_sim_for_JPLP
R1_K[3],0.211177925869455,0.0294220164976634,25,PLP_sim_for_JPLP
mu0_true,0.0341354711031367,0.17735347605073,25,PLP_sim_for_JPLP
sigma0,0.532005703812948,0.102671428320711,25,PLP_sim_for_JPLP
beta,1.03726835729542,0.0400898074003705,25,PLP_sim_for_JPLP
R1_K[1],1.14433867666311,0.0651583099880259,25,PLP_sim_for_JPLP
R1_K[2],0.356290171421237,0.0608929126943794,25,PLP_sim_for_JPLP
R1_K[3],0.25718114843765,0.0357180147775137,25,PLP_sim_for_JPLP
mu0_true,0.193236607015192,0.157788131046738,25,PLP_sim_for_JPLP
sigma0,0.624540075877878,0.103065098716245,25,PLP_sim_for_JPLP
beta,1.00675083468026,0.032574551627,25,PLP_sim_for_JPLP
R1_K[1],1.23240700057413,0.0575710576899081,25,PLP_sim_for_JPLP
R1_K[2],0.38915233563141,0.0501500670979084,25,PLP_sim_for_JPLP
R1_K[3],0.230275943034679,0.034692814380751,25,PLP_sim_for_JPLP
mu0_true,-0.00952313382542868,0.163218224814113,25,PLP_sim_for_JPLP
sigma0,0.642536431242396,0.110715796512364,25,PLP_sim_for_JPLP
beta,1.00719201225473,0.0350688613048474,25,PLP_sim_for_JPLP
R1_K[1],1.17925503076376,0.0595107046666128,25,PLP_sim_for_JPLP
R1_K[2],0.371688152974471,0.0453341924170544,25,PLP_sim_for_JPLP
R1_K[3],0.223722242511943,0.0306851029844116,25,PLP_sim_for_JPLP
mu0_true,-0.167496900323951,0.176896650500574,25,PLP_sim_for_JPLP
sigma0,0.542106846749128,0.0949414324018187,25,PLP_sim_for_JPLP
beta,1.04270264412151,0.031332357211098,25,PLP_sim_for_JPLP
R1_K[1],1.20773579355023,0.0590830144168877,25,PLP_sim_for_JPLP
R1_K[2],0.388721354577995,0.0558562553171244,25,PLP_sim_for_JPLP
R1_K[3],0.286927334324663,0.0308303695197291,25,PLP_sim_for_JPLP
mu0_true,0.00697017586711402,0.159004919159099,25,PLP_sim_for_JPLP
sigma0,0.690477906929651,0.110947428870227,25,PLP_sim_for_JPLP
beta,0.986294752816652,0.0301714702726106,25,PLP_sim_for_JPLP
R1_K[1],1.21644835017195,0.0640661729279799,25,PLP_sim_for_JPLP
R1_K[2],0.342172811952355,0.0435208969187338,25,PLP_sim_for_JPLP
R1_K[3],0.208733294351372,0.0322891018819535,25,PLP_sim_for_JPLP
mu0_true,-0.00425849820973071,0.176605926712553,25,PLP_sim_for_JPLP
sigma0,0.650644514509824,0.113558847358974,25,PLP_sim_for_JPLP
beta,0.992767253141335,0.0388624583037079,25,PLP_sim_for_JPLP
R1_K[1],1.14704755019467,0.0620907909469723,25,PLP_sim_for_JPLP
R1_K[2],0.514270217545529,0.0678704151999925,25,PLP_sim_for_JPLP
R1_K[3],0.320813179925564,0.0375012588306224,25,PLP_sim_for_JPLP
mu0_true,-0.207394951898053,0.198304224749615,25,PLP_sim_for_JPLP
sigma0,0.61810575456041,0.103307132544176,25,PLP_sim_for_JPLP
beta,1.04923617928133,0.0286057459686138,25,PLP_sim_for_JPLP
R1_K[1],1.11480380071176,0.0403675738422109,25,PLP_sim_for_JPLP
R1_K[2],0.368439945927133,0.0489342301461108,25,PLP_sim_for_JPLP
R1_K[3],0.274065636993137,0.0277948833625616,25,PLP_sim_for_JPLP
mu0_true,-0.23685664128978,0.157528766550364,25,PLP_sim_for_JPLP
sigma0,0.563203373221408,0.115545214195716,25,PLP_sim_for_JPLP
beta,0.995382164746997,0.0358053520251418,25,PLP_sim_for_JPLP
R1_K[1],1.27993094256031,0.0705485186818161,25,PLP_sim_for_JPLP
R1_K[2],0.319568046161197,0.0577249985131815,25,PLP_sim_for_JPLP
R1_K[3],0.278568923917101,0.0334244676987227,25,PLP_sim_for_JPLP
mu0_true,-0.0292321545671464,0.175611504599267,25,PLP_sim_for_JPLP
sigma0,0.834901002043374,0.134788956151292,25,PLP_sim_for_JPLP
beta,1.04549918138638,0.0320366256540137,25,PLP_sim_for_JPLP
R1_K[1],1.19613089481742,0.0569856935228144,25,PLP_sim_for_JPLP
R1_K[2],0.330014969939746,0.0385572236489844,25,PLP_sim_for_JPLP
R1_K[3],0.283161300854075,0.0268672401501521,25,PLP_sim_for_JPLP
mu0_true,0.208897925989703,0.197071587639494,25,PLP_sim_for_JPLP
sigma0,0.634629510200366,0.106826503513182,25,PLP_sim_for_JPLP
beta,1.0278322212931,0.037860317697478,25,PLP_sim_for_JPLP
R1_K[1],1.06566352792733,0.0667670446095793,25,PLP_sim_for_JPLP
R1_K[2],0.393147953774929,0.0572453246586871,25,PLP_sim_for_JPLP
R1_K[3],0.229313220534413,0.0334478405730022,25,PLP_sim_for_JPLP
mu0_true,0.137295410051032,0.172698884322292,25,PLP_sim_for_JPLP
sigma0,0.342441461069089,0.0801227009094591,25,PLP_sim_for_JPLP
beta,0.979035482668563,0.0405286167285981,25,PLP_sim_for_JPLP
R1_K[1],1.21492585263217,0.0727483037069615,25,PLP_sim_for_JPLP
R1_K[2],0.315247588986652,0.0552678260991357,25,PLP_sim_for_JPLP
R1_K[3],0.293430401227122,0.0451134065079091,25,PLP_sim_for_JPLP
mu0_true,0.178757830854445,0.137975942406627,25,PLP_sim_for_JPLP
sigma0,0.706182191791679,0.122859036121309,25,PLP_sim_for_JPLP
beta,0.989211631867059,0.0274798944489719,25,PLP_sim_for_JPLP
R1_K[1],1.23034948690002,0.0508802962188002,25,PLP_sim_for_JPLP
R1_K[2],0.445732038349438,0.0493058974159359,25,PLP_sim_for_JPLP
R1_K[3],0.192158902908213,0.0257899363396276,25,PLP_sim_for_JPLP
mu0_true,-0.0900931370978927,0.180302744517028,25,PLP_sim_for_JPLP
sigma0,0.571697837576787,0.106733185946433,25,PLP_sim_for_JPLP
beta,1.00641088939805,0.0359829094570436,25,PLP_sim_for_JPLP
R1_K[1],1.23280539663014,0.0661643845491508,25,PLP_sim_for_JPLP
R1_K[2],0.317078598922962,0.056163651166517,25,PLP_sim_for_JPLP
R1_K[3],0.231766534745098,0.0397552137243267,25,PLP_sim_for_JPLP
mu0_true,0.203858769504844,0.161293817146499,25,PLP_sim_for_JPLP
sigma0,0.357528366864807,0.0718437988714893,25,PLP_sim_for_JPLP
beta,1.03615693441197,0.0438019287051556,25,PLP_sim_for_JPLP
R1_K[1],1.18564217000333,0.0709826203000703,25,PLP_sim_for_JPLP
R1_K[2],0.354918430502577,0.0618072548176668,25,PLP_sim_for_JPLP
R1_K[3],0.249087884960856,0.0355532936298674,25,PLP_sim_for_JPLP
mu0_true,0.0803511246893541,0.151170241390844,25,PLP_sim_for_JPLP
sigma0,0.568428159324412,0.105633073244062,25,PLP_sim_for_JPLP
beta,1.04779219642632,0.033529741760343,25,PLP_sim_for_JPLP
R1_K[1],1.30520293935942,0.0604582316015183,25,PLP_sim_for_JPLP
R1_K[2],0.26437226878464,0.0527344495811252,25,PLP_sim_for_JPLP
R1_K[3],0.260739009376006,0.0350229817630532,25,PLP_sim_for_JPLP
mu0_true,0.0733106959016442,0.157289033532954,25,PLP_sim_for_JPLP
sigma0,0.562604817919963,0.105122535830158,25,PLP_sim_for_JPLP
beta,0.989864725218104,0.0356873662392406,25,PLP_sim_for_JPLP
R1_K[1],1.22128322491992,0.0636997422562318,25,PLP_sim_for_JPLP
R1_K[2],0.334600696570705,0.051845564695882,25,PLP_sim_for_JPLP
R1_K[3],0.255595439579455,0.0356352127659195,25,PLP_sim_for_JPLP
mu0_true,-0.0216882973042117,0.162122422844489,25,PLP_sim_for_JPLP
sigma0,0.634338949250577,0.118605095150345,25,PLP_sim_for_JPLP
beta,1.03864394122965,0.0297656845714463,25,PLP_sim_for_JPLP
R1_K[1],1.23082907655485,0.0530634107644154,25,PLP_sim_for_JPLP
R1_K[2],0.240832091794681,0.0481219877690757,25,PLP_sim_for_JPLP
R1_K[3],0.216434573424146,0.0272736164861445,25,PLP_sim_for_JPLP
mu0_true,0.199566903276249,0.172008949863389,25,PLP_sim_for_JPLP
sigma0,0.634338949250577,0.118605095150345,25,PLP_sim_for_JPLP
beta,1.03864394122965,0.0297656845714463,25,PLP_sim_for_JPLP
R1_K[1],1.23082907655485,0.0530634107644154,25,PLP_sim_for_JPLP
R1_K[2],0.240832091794681,0.0481219877690757,25,PLP_sim_for_JPLP
R1_K[3],0.216434573424146,0.0272736164861445,25,PLP_sim_for_JPLP
mu0_true,0.199566903276249,0.172008949863389,25,PLP_sim_for_JPLP
sigma0,0.634338949250577,0.118605095150345,25,PLP_sim_for_JPLP
beta,1.03864394122965,0.0297656845714463,25,PLP_sim_for_JPLP
R1_K[1],1.23082907655485,0.0530634107644154,25,PLP_sim_for_JPLP
R1_K[2],0.240832091794681,0.0481219877690757,25,PLP_sim_for_JPLP
R1_K[3],0.216434573424146,0.0272736164861445,25,PLP_sim_for_JPLP
mu0_true,0.199566903276249,0.172008949863389,25,PLP_sim_for_JPLP
sigma0,0.715389279988561,0.125700906244359,25,PLP_sim_for_JPLP
beta,1.04848251623651,0.0385959351462178,25,PLP_sim_for_JPLP
R1_K[1],1.18961914934673,0.0533934024598202,25,PLP_sim_for_JPLP
R1_K[2],0.284503390553958,0.0600016309949077,25,PLP_sim_for_JPLP
R1_K[3],0.206771761466859,0.0322334487167069,25,PLP_sim_for_JPLP
mu0_true,0.493393705211213,0.191493970514508,25,PLP_sim_for_JPLP
sigma0,0.700581479962068,0.135910633659036,25,PLP_sim_for_JPLP
beta,0.997353292410865,0.0404178778835446,25,PLP_sim_for_JPLP
R1_K[1],1.14106169494984,0.0733624570270767,25,PLP_sim_for_JPLP
R1_K[2],0.345548158083514,0.0616216168171083,25,PLP_sim_for_JPLP
R1_K[3],0.209878918940987,0.0419502990239394,25,PLP_sim_for_JPLP
mu0_true,0.283675267314033,0.194001914330764,25,PLP_sim_for_JPLP
sigma0,0.638027057082188,0.105341317155753,25,PLP_sim_for_JPLP
beta,1.01860054216439,0.0339492424563954,25,PLP_sim_for_JPLP
R1_K[1],1.17801702044036,0.0561099343111,25,PLP_sim_for_JPLP
R1_K[2],0.214144724569852,0.0567654403175327,25,PLP_sim_for_JPLP
R1_K[3],0.203740829005145,0.0347336227769761,25,PLP_sim_for_JPLP
mu0_true,0.330779521360796,0.181028437294993,25,PLP_sim_for_JPLP
sigma0,0.549568527633701,0.107981086067064,25,PLP_sim_for_JPLP
beta,1.01297696566093,0.0335762244254682,25,PLP_sim_for_JPLP
R1_K[1],1.24563330597879,0.0673321122341213,25,PLP_sim_for_JPLP
R1_K[2],0.459476446269373,0.0614820833422521,25,PLP_sim_for_JPLP
R1_K[3],0.225344488557062,0.0333426586994887,25,PLP_sim_for_JPLP
mu0_true,0.126718454733406,0.160041597076972,25,PLP_sim_for_JPLP
sigma0,0.33736688101179,0.0677241421119335,25,PLP_sim_for_JPLP
beta,1.06570859417442,0.0362646256453841,25,PLP_sim_for_JPLP
R1_K[1],1.13083579413833,0.0527549170423194,25,PLP_sim_for_JPLP
R1_K[2],0.377817629717142,0.048237361623232,25,PLP_sim_for_JPLP
R1_K[3],0.226593410336838,0.0344803714408315,25,PLP_sim_for_JPLP
mu0_true,0.048174202428096,0.12783507768903,25,PLP_sim_for_JPLP
sigma0,0.464905682976227,0.106319030290405,25,PLP_sim_for_JPLP
beta,0.999742464041304,0.0403979666729856,25,PLP_sim_for_JPLP
R1_K[1],1.09048936927811,0.0719889447867438,25,PLP_sim_for_JPLP
R1_K[2],0.374083136643861,0.0580132650848743,25,PLP_sim_for_JPLP
R1_K[3],0.275349142189735,0.035525287457913,25,PLP_sim_for_JPLP
mu0_true,0.0411572661490181,0.145508679064344,25,PLP_sim_for_JPLP
sigma0,0.67405951705905,0.132575546189712,25,PLP_sim_for_JPLP
beta,1.00867077502227,0.0378514222117588,25,PLP_sim_for_JPLP
R1_K[1],1.14373652424419,0.0664250235073732,25,PLP_sim_for_JPLP
R1_K[2],0.302164047090107,0.0492206828299352,25,PLP_sim_for_JPLP
R1_K[3],0.217030217240583,0.0351927638374182,25,PLP_sim_for_JPLP
mu0_true,0.457162311455601,0.182098878667905,25,PLP_sim_for_JPLP
sigma0,0.622486785419813,0.117525529539154,25,PLP_sim_for_JPLP
beta,0.971305499251109,0.0347823398088743,25,PLP_sim_for_JPLP
R1_K[1],1.29134365203847,0.0692919358609301,25,PLP_sim_for_JPLP
R1_K[2],0.412708545723043,0.0569970785129422,25,PLP_sim_for_JPLP
R1_K[3],0.259320569740754,0.0329219922960062,25,PLP_sim_for_JPLP
mu0_true,-0.0461516542151333,0.177418872471604,25,PLP_sim_for_JPLP
sigma0,0.762704747857841,0.130231683734202,25,PLP_sim_for_JPLP
beta,0.989544524433583,0.0355709947879602,25,PLP_sim_for_JPLP
R1_K[1],1.19784894400423,0.0647161942011279,25,PLP_sim_for_JPLP
R1_K[2],0.24950933297376,0.059564297777082,25,PLP_sim_for_JPLP
R1_K[3],0.318205180184975,0.0376884698314557,25,PLP_sim_for_JPLP
mu0_true,0.161144018389602,0.193962230556242,25,PLP_sim_for_JPLP
sigma0,0.541570533504925,0.099028720126377,25,PLP_sim_for_JPLP
beta,1.01133779101308,0.036712303637304,25,PLP_sim_for_JPLP
R1_K[1],1.23462537348158,0.0693010314029591,25,PLP_sim_for_JPLP
R1_K[2],0.38212744960682,0.0635894625811681,25,PLP_sim_for_JPLP
R1_K[3],0.251394737241338,0.0412017458469122,25,PLP_sim_for_JPLP
mu0_true,0.166090570206646,0.184770955770445,25,PLP_sim_for_JPLP
sigma0,0.67419665436604,0.118774051380275,25,PLP_sim_for_JPLP
beta,1.01306484460625,0.0357832002766802,25,PLP_sim_for_JPLP
R1_K[1],1.13713522884121,0.064156004639915,25,PLP_sim_for_JPLP
R1_K[2],0.294207496505064,0.0624288495385648,25,PLP_sim_for_JPLP
R1_K[3],0.205730664281487,0.028544268135827,25,PLP_sim_for_JPLP
mu0_true,0.197385894990208,0.18700649499425,25,PLP_sim_for_JPLP
sigma0,0.629060393420798,0.111037924930463,25,PLP_sim_for_JPLP
beta,0.993680249436015,0.0359632169580199,25,PLP_sim_for_JPLP
R1_K[1],1.19213887436643,0.0646754200832193,25,PLP_sim_for_JPLP
R1_K[2],0.396019141128573,0.0566240442480071,25,PLP_sim_for_JPLP
R1_K[3],0.151695838561686,0.0359932425758408,25,PLP_sim_for_JPLP
mu0_true,0.233488711877011,0.18121722710799,25,PLP_sim_for_JPLP
sigma0,0.65757226126518,0.11880269606115,25,PLP_sim_for_JPLP
beta,1.00590451303789,0.0392336395625083,25,PLP_sim_for_JPLP
R1_K[1],1.19596455294613,0.0670268935790464,25,PLP_sim_for_JPLP
R1_K[2],0.395049037761228,0.0609630505491886,25,PLP_sim_for_JPLP
R1_K[3],0.212624852983324,0.0405455765718953,25,PLP_sim_for_JPLP
mu0_true,0.268186778339492,0.185493993749545,25,PLP_sim_for_JPLP
sigma0,0.5808848112802,0.101891762954318,25,PLP_sim_for_JPLP
beta,0.939089895574808,0.0352856110008211,25,PLP_sim_for_JPLP
R1_K[1],1.28017658127195,0.0706296824051747,25,PLP_sim_for_JPLP
R1_K[2],0.298245691849625,0.0636756977983895,25,PLP_sim_for_JPLP
R1_K[3],0.204401620258727,0.0356287735812292,25,PLP_sim_for_JPLP
mu0_true,0.0381048458740528,0.180062452786681,25,PLP_sim_for_JPLP
sigma0,0.548807313436653,0.096250907339266,25,PLP_sim_for_JPLP
beta,1.01861362450994,0.0367128562495714,25,PLP_sim_for_JPLP
R1_K[1],1.19619596172753,0.0652113620146663,25,PLP_sim_for_JPLP
R1_K[2],0.347023228417431,0.0585242066579517,25,PLP_sim_for_JPLP
R1_K[3],0.215242079265764,0.0299909979052458,25,PLP_sim_for_JPLP
mu0_true,0.000774247029978826,0.155251532724315,25,PLP_sim_for_JPLP
sigma0,0.789326112121372,0.142270265481304,25,PLP_sim_for_JPLP
beta,1.03064028628349,0.0348485501139256,25,PLP_sim_for_JPLP
R1_K[1],1.18288980671865,0.0596977671262037,25,PLP_sim_for_JPLP
R1_K[2],0.428221996506469,0.0433502761647133,25,PLP_sim_for_JPLP
R1_K[3],0.280671876112711,0.0348186597241921,25,PLP_sim_for_JPLP
mu0_true,0.0516429727514989,0.198064412517472,25,PLP_sim_for_JPLP
sigma0,0.730053766629599,0.127915954469609,25,PLP_sim_for_JPLP
beta,1.04459417373525,0.0342990271108198,25,PLP_sim_for_JPLP
R1_K[1],1.1490809839239,0.0568025936705948,25,PLP_sim_for_JPLP
R1_K[2],0.260839264380346,0.0518034483519111,25,PLP_sim_for_JPLP
R1_K[3],0.278484607328817,0.0312750511253683,25,PLP_sim_for_JPLP
mu0_true,0.29149623101707,0.171390614501082,25,PLP_sim_for_JPLP
sigma0,0.656215680522784,0.116775584689885,25,PLP_sim_for_JPLP
beta,1.05577786769872,0.0343388158255762,25,PLP_sim_for_JPLP
R1_K[1],1.139719620625,0.0537147703422833,25,PLP_sim_for_JPLP
R1_K[2],0.481705557404471,0.0562246768359141,25,PLP_sim_for_JPLP
R1_K[3],0.198007327916902,0.0303581799806472,25,PLP_sim_for_JPLP
mu0_true,0.108913926207826,0.170032663601003,25,PLP_sim_for_JPLP
sigma0,0.54684011632097,0.0994246428117215,25,PLP_sim_for_JPLP
beta,0.968735727261358,0.03237399358221,25,PLP_sim_for_JPLP
R1_K[1],1.25426218262239,0.0613599142067095,25,PLP_sim_for_JPLP
R1_K[2],0.379697130006434,0.0558057220372316,25,PLP_sim_for_JPLP
R1_K[3],0.24240149941365,0.0349011854855979,25,PLP_sim_for_JPLP
mu0_true,0.0379055861465503,0.152591014410322,25,PLP_sim_for_JPLP
sigma0,0.331858613309104,0.0729242811678798,25,PLP_sim_for_JPLP
beta,0.995690593114271,0.0304177998160044,25,PLP_sim_for_JPLP
R1_K[1],1.32058801738591,0.0582041168171065,25,PLP_sim_for_JPLP
