term,estimate,std.error,D,sim_scenaio
beta,1.21453305627632,0.0251628731431158,50,PLP_sim
R1_K[1],0.99201136219606,0.0290393400899526,50,PLP_sim
R1_K[2],0.282549359939025,0.025322433125122,50,PLP_sim
R1_K[3],0.209257852310419,0.0180253285911504,50,PLP_sim
mu0_true,0.0968706702520268,0.0978013454603261,50,PLP_sim
sigma0,0.579460887664869,0.0673475220569106,50,PLP_sim
beta,1.16928024802127,0.0242401723460408,50,PLP_sim
R1_K[1],0.995259731883017,0.0309999903962134,50,PLP_sim
R1_K[2],0.278555643401611,0.0318131445962364,50,PLP_sim
R1_K[3],0.205483249697736,0.0185222130170494,50,PLP_sim
mu0_true,0.171569003247357,0.1070037266026,50,PLP_sim
sigma0,0.540661694479432,0.0620558375978239,50,PLP_sim
beta,1.19785057558678,0.0212220730733506,50,PLP_sim
R1_K[1],1.02076967866143,0.0273841938902902,50,PLP_sim
R1_K[2],0.290166215171345,0.0269569335133013,50,PLP_sim
R1_K[3],0.207480687293569,0.0144173763846221,50,PLP_sim
mu0_true,0.0434333746365369,0.0913742187172238,50,PLP_sim
sigma0,0.435368421908738,0.0523746620331799,50,PLP_sim
beta,1.22746636798845,0.0258028964411505,50,PLP_sim
R1_K[1],0.968224824467714,0.0340906890242739,50,PLP_sim
R1_K[2],0.298107233809633,0.0273808568035696,50,PLP_sim
R1_K[3],0.201835960994285,0.0168025319646698,50,PLP_sim
mu0_true,0.199479136799064,0.0908232093856946,50,PLP_sim
sigma0,0.539102402660323,0.0640152946167078,50,PLP_sim
beta,1.20099936835677,0.0242652701905033,50,PLP_sim
R1_K[1],1.02422195940817,0.0324104642570127,50,PLP_sim
R1_K[2],0.295885169702829,0.0271871572693431,50,PLP_sim
R1_K[3],0.195752626714015,0.0179144664332326,50,PLP_sim
mu0_true,0.292967106785485,0.0978626021129515,50,PLP_sim
sigma0,0.575053145512769,0.0737053959681053,50,PLP_sim
beta,1.19598888678718,0.0251139676111152,50,PLP_sim
R1_K[1],0.951474352419284,0.0331040705904647,50,PLP_sim
R1_K[2],0.291858311654436,0.0241511101661753,50,PLP_sim
R1_K[3],0.1949969426313,0.0173825543993381,50,PLP_sim
mu0_true,0.201912980042469,0.0951695813074021,50,PLP_sim
sigma0,0.581259506072051,0.0634325994200993,50,PLP_sim
beta,1.19613833190288,0.0254442458343992,50,PLP_sim
R1_K[1],1.06106802778193,0.0356083115411548,50,PLP_sim
R1_K[2],0.319990122943703,0.0275638968569769,50,PLP_sim
R1_K[3],0.196099416893416,0.0188179374867829,50,PLP_sim
mu0_true,0.195559391621635,0.100765816286897,50,PLP_sim
sigma0,0.531378789479583,0.0626009974677545,50,PLP_sim
beta,1.1950332397315,0.0215743569234031,50,PLP_sim
R1_K[1],0.992937219032779,0.0256326978211961,50,PLP_sim
R1_K[2],0.329428446419208,0.0257983718969134,50,PLP_sim
R1_K[3],0.209068694960816,0.0152481664040876,50,PLP_sim
mu0_true,0.077212542144994,0.0935070878783929,50,PLP_sim
sigma0,0.605002402980761,0.0667669658419952,50,PLP_sim
beta,1.18677554123728,0.0260015176461367,50,PLP_sim
R1_K[1],0.996347203546865,0.035005413959525,50,PLP_sim
R1_K[2],0.326856701871474,0.0271803519138343,50,PLP_sim
R1_K[3],0.190393281472201,0.0179558760904942,50,PLP_sim
mu0_true,0.17909894285475,0.112411426920964,50,PLP_sim
sigma0,0.508072764326046,0.0658590456104917,50,PLP_sim
beta,1.19176178417917,0.0280650265260107,50,PLP_sim
R1_K[1],0.986326396722565,0.0355706186482146,50,PLP_sim
R1_K[2],0.327848742947608,0.0306866562889534,50,PLP_sim
R1_K[3],0.181540518637061,0.0196170585937796,50,PLP_sim
mu0_true,0.320486309018847,0.105796128271103,50,PLP_sim
sigma0,0.46733005450359,0.0515167245236071,50,PLP_sim
beta,1.21754322944136,0.0237010546229915,50,PLP_sim
R1_K[1],0.992855902396805,0.0277978141781437,50,PLP_sim
R1_K[2],0.271360967311796,0.0274621769513711,50,PLP_sim
R1_K[3],0.189509100612268,0.0177241191156391,50,PLP_sim
mu0_true,0.245046846961656,0.0921241955721924,50,PLP_sim
sigma0,0.455637323067574,0.0558799206023679,50,PLP_sim
beta,1.21833458115288,0.0272559621616493,50,PLP_sim
R1_K[1],0.988778380590916,0.0305006104145691,50,PLP_sim
R1_K[2],0.298404587213655,0.028452905401181,50,PLP_sim
R1_K[3],0.201102745829928,0.0187974200019877,50,PLP_sim
mu0_true,0.241816346306299,0.0922508923729559,50,PLP_sim
sigma0,0.484678826066886,0.0638972230932269,50,PLP_sim
beta,1.22686227868149,0.0261181658383015,50,PLP_sim
R1_K[1],0.990207911076861,0.0296480528624004,50,PLP_sim
R1_K[2],0.341889991688041,0.0325851176673935,50,PLP_sim
R1_K[3],0.19871398791796,0.0171067567721965,50,PLP_sim
mu0_true,0.229001627607078,0.0907613540426407,50,PLP_sim
sigma0,0.423140389112006,0.0560517176322823,50,PLP_sim
beta,1.21127453602914,0.0282038275940549,50,PLP_sim
R1_K[1],0.961963349503668,0.0350431814262121,50,PLP_sim
R1_K[2],0.304326851270867,0.0245672921539889,50,PLP_sim
R1_K[3],0.191186975037815,0.0192671696093673,50,PLP_sim
mu0_true,0.16293818859121,0.0880718951330812,50,PLP_sim
sigma0,0.566887887862272,0.0605795489033523,50,PLP_sim
beta,1.21629703270004,0.0263805449259837,50,PLP_sim
R1_K[1],1.00722321228411,0.0326995489071171,50,PLP_sim
R1_K[2],0.302232219845346,0.0337551751865367,50,PLP_sim
R1_K[3],0.187800356936645,0.0173371449427644,50,PLP_sim
mu0_true,0.288232897776092,0.0918561416985387,50,PLP_sim
sigma0,0.503057154644669,0.0624283466679545,50,PLP_sim
beta,1.17758407219061,0.0242807152840208,50,PLP_sim
R1_K[1],1.04448194699581,0.0302605709456058,50,PLP_sim
R1_K[2],0.381003371642755,0.0307521757085254,50,PLP_sim
R1_K[3],0.192861967545226,0.0162077053530691,50,PLP_sim
mu0_true,0.237843424852984,0.0943739850580246,50,PLP_sim
sigma0,0.582870536727505,0.0718114061410421,50,PLP_sim
beta,1.17292533002958,0.0235598898267631,50,PLP_sim
R1_K[1],1.03146104502322,0.030500392255608,50,PLP_sim
R1_K[2],0.307750214343893,0.0270122934567593,50,PLP_sim
R1_K[3],0.229100946639857,0.0145952285162442,50,PLP_sim
mu0_true,0.00221321145003431,0.106507881107742,50,PLP_sim
sigma0,0.526438073307348,0.0612510593826043,50,PLP_sim
beta,1.21199414009848,0.023590386649131,50,PLP_sim
R1_K[1],0.985797994852638,0.0290361829219842,50,PLP_sim
R1_K[2],0.329360076815076,0.0324620781006842,50,PLP_sim
R1_K[3],0.179013267880452,0.0190919455748986,50,PLP_sim
mu0_true,0.332602169912489,0.0930501929166117,50,PLP_sim
sigma0,0.540706754174075,0.0615415966793616,50,PLP_sim
beta,1.19600358446382,0.0235317262208416,50,PLP_sim
R1_K[1],0.980188733218755,0.0289610243855823,50,PLP_sim
R1_K[2],0.287222496036718,0.0273610505122155,50,PLP_sim
R1_K[3],0.194740761392524,0.0141899653594703,50,PLP_sim
mu0_true,0.166096082267558,0.0980146282333252,50,PLP_sim
sigma0,0.422830486019965,0.0528084914074739,50,PLP_sim
beta,1.20621970554803,0.0245309521013257,50,PLP_sim
R1_K[1],1.00160015991358,0.0289028363999103,50,PLP_sim
R1_K[2],0.319811494627635,0.0264605946762684,50,PLP_sim
R1_K[3],0.209122268592321,0.0182466763609998,50,PLP_sim
mu0_true,0.273312921686697,0.0844135272696867,50,PLP_sim
sigma0,0.559498718279391,0.0666653074534054,50,PLP_sim
beta,1.1998545848451,0.0232553961317934,50,PLP_sim
R1_K[1],1.00974550430513,0.0261556027633556,50,PLP_sim
R1_K[2],0.308431072002361,0.0243685353004348,50,PLP_sim
R1_K[3],0.19580525407452,0.0139836797663071,50,PLP_sim
mu0_true,0.130900704898524,0.096524589049882,50,PLP_sim
sigma0,0.632703284277191,0.073509873776271,50,PLP_sim
beta,1.16652650977043,0.0254663966324459,50,PLP_sim
R1_K[1],1.04316157649288,0.0328667396572359,50,PLP_sim
R1_K[2],0.348901021386697,0.0324715779135584,50,PLP_sim
R1_K[3],0.212884414357523,0.0184798955848342,50,PLP_sim
mu0_true,0.0413850460523284,0.10671935283899,50,PLP_sim
sigma0,0.61723217760414,0.0710837978132839,50,PLP_sim
beta,1.13474037989048,0.0257541189088994,50,PLP_sim
R1_K[1],1.04255786557602,0.0372771520545668,50,PLP_sim
R1_K[2],0.375484110509773,0.0276720779692343,50,PLP_sim
R1_K[3],0.212564517236011,0.0191697856923351,50,PLP_sim
mu0_true,0.0600549078038878,0.10999983590637,50,PLP_sim
sigma0,0.486034473556027,0.0602414898670473,50,PLP_sim
beta,1.26693799221111,0.0285320504980238,50,PLP_sim
R1_K[1],0.943502059940165,0.030616438663987,50,PLP_sim
R1_K[2],0.290019303578308,0.0276035913772145,50,PLP_sim
R1_K[3],0.191931858920213,0.0188507190927071,50,PLP_sim
mu0_true,0.330142424712412,0.100646796667394,50,PLP_sim
sigma0,0.48470501524527,0.0543150495972827,50,PLP_sim
beta,1.16911213495347,0.0230664899295523,50,PLP_sim
R1_K[1],1.06149948692317,0.0313376536722104,50,PLP_sim
R1_K[2],0.3253376786723,0.0305056575006291,50,PLP_sim
R1_K[3],0.196164480034445,0.0171487368109691,50,PLP_sim
mu0_true,0.0451176135609863,0.0944623618852465,50,PLP_sim
sigma0,0.485459005287177,0.058755885249035,50,PLP_sim
beta,1.21639073911557,0.0261710736004814,50,PLP_sim
R1_K[1],1.00894456575507,0.028323745606107,50,PLP_sim
R1_K[2],0.278927008440584,0.0269814613737464,50,PLP_sim
R1_K[3],0.193325972802939,0.0137329771387298,50,PLP_sim
mu0_true,0.256196276257695,0.094699544478878,50,PLP_sim
sigma0,0.538304649386663,0.0644260701016502,50,PLP_sim
beta,1.19177314567202,0.0269217547433136,50,PLP_sim
R1_K[1],1.02756967157501,0.0365676244693691,50,PLP_sim
R1_K[2],0.32347034625792,0.0342239278830307,50,PLP_sim
R1_K[3],0.200369304981925,0.0182316472879473,50,PLP_sim
mu0_true,0.270562848835354,0.0950877835800289,50,PLP_sim
sigma0,0.449512585532033,0.0551474619945614,50,PLP_sim
beta,1.20898123363514,0.0254861001170278,50,PLP_sim
R1_K[1],1.02992193087573,0.0309809920685275,50,PLP_sim
R1_K[2],0.298337476571339,0.0285869212748688,50,PLP_sim
R1_K[3],0.214966176575927,0.0188463407841252,50,PLP_sim
mu0_true,0.177772278518975,0.092318860248322,50,PLP_sim
sigma0,0.499444201083506,0.0610161877460062,50,PLP_sim
beta,1.20984932673747,0.0281577904664387,50,PLP_sim
R1_K[1],1.03909441159296,0.0357489665197569,50,PLP_sim
R1_K[2],0.334262509754872,0.0272828766121081,50,PLP_sim
R1_K[3],0.215529936012164,0.0197528033022108,50,PLP_sim
mu0_true,0.214172130141879,0.0954062364632548,50,PLP_sim
sigma0,0.540032161517461,0.0675467283844482,50,PLP_sim
beta,1.20013572575984,0.024550910697741,50,PLP_sim
R1_K[1],1.03566456011417,0.0292592424916965,50,PLP_sim
R1_K[2],0.280784621545267,0.0289383967508746,50,PLP_sim
R1_K[3],0.207794120005368,0.0164795823990476,50,PLP_sim
mu0_true,0.0406165197336565,0.102613542323695,50,PLP_sim
sigma0,0.495672606489821,0.060337569000184,50,PLP_sim
beta,1.19106594845676,0.0257394668446354,50,PLP_sim
R1_K[1],0.977187480905625,0.0337919979709008,50,PLP_sim
R1_K[2],0.262645074320122,0.026717147743618,50,PLP_sim
R1_K[3],0.241101612896019,0.0198951382324977,50,PLP_sim
mu0_true,0.114760506699289,0.0995077783114236,50,PLP_sim
sigma0,0.610125437527302,0.0694367384262346,50,PLP_sim
beta,1.19046156014071,0.0230332302210394,50,PLP_sim
R1_K[1],1.0214535890544,0.0295380969447265,50,PLP_sim
R1_K[2],0.28180777712677,0.0247711830145479,50,PLP_sim
R1_K[3],0.19879173729855,0.0174820505008334,50,PLP_sim
mu0_true,0.221759846097862,0.109662229314167,50,PLP_sim
sigma0,0.434996905887491,0.0521514273103783,50,PLP_sim
beta,1.20088053718028,0.0264805066271728,50,PLP_sim
R1_K[1],0.99010419540585,0.0354585184211759,50,PLP_sim
R1_K[2],0.342426928114129,0.0270975733041771,50,PLP_sim
R1_K[3],0.212933800577865,0.0187606996595239,50,PLP_sim
mu0_true,0.0686606646813703,0.0970133855559742,50,PLP_sim
sigma0,0.550449174545473,0.0642886035733775,50,PLP_sim
beta,1.22206341406452,0.0237929572642393,50,PLP_sim
R1_K[1],1.00872565273164,0.032823672486956,50,PLP_sim
R1_K[2],0.296876056812306,0.0255030631643425,50,PLP_sim
R1_K[3],0.203471216106309,0.0158991594273703,50,PLP_sim
mu0_true,0.150059805642579,0.0948157731497206,50,PLP_sim
sigma0,0.508868827199034,0.0637825653792806,50,PLP_sim
beta,1.21816089732945,0.0292953231895857,50,PLP_sim
R1_K[1],1.00704788044529,0.0317106986005397,50,PLP_sim
R1_K[2],0.269458395337751,0.0295218440297569,50,PLP_sim
R1_K[3],0.195484638699806,0.0171746469983677,50,PLP_sim
mu0_true,0.280536709428709,0.0971276794425822,50,PLP_sim
sigma0,0.448669222552367,0.050887260697302,50,PLP_sim
beta,1.2421786218335,0.0268064418624038,50,PLP_sim
R1_K[1],0.986266419674219,0.0332044078510167,50,PLP_sim
R1_K[2],0.320613328363814,0.025750758947725,50,PLP_sim
R1_K[3],0.19092252856504,0.0178559835427787,50,PLP_sim
mu0_true,0.335459339376758,0.0883742566056237,50,PLP_sim
sigma0,0.486116829856849,0.0619847066421094,50,PLP_sim
beta,1.20725684856055,0.0263066890073504,50,PLP_sim
R1_K[1],0.985494641819109,0.0278397671247233,50,PLP_sim
R1_K[2],0.316567330688191,0.0265357435807619,50,PLP_sim
R1_K[3],0.19512993400541,0.0175378093290137,50,PLP_sim
mu0_true,0.256091685413892,0.0916353502194845,50,PLP_sim
sigma0,0.478396998324894,0.0578770521447513,50,PLP_sim
beta,1.21731648677262,0.0263690421102153,50,PLP_sim
R1_K[1],0.987394057597688,0.0281779658124695,50,PLP_sim
R1_K[2],0.315101390605064,0.0315535325629519,50,PLP_sim
R1_K[3],0.195843389266844,0.0178123371147077,50,PLP_sim
mu0_true,0.252125186828285,0.0961041808083549,50,PLP_sim
sigma0,0.469212224474887,0.0547816958572235,50,PLP_sim
beta,1.16991035335806,0.0243383402569326,50,PLP_sim
R1_K[1],1.06273695529575,0.0326724461399724,50,PLP_sim
R1_K[2],0.3487681027629,0.0278336180514763,50,PLP_sim
R1_K[3],0.21326696612917,0.0173517675416756,50,PLP_sim
mu0_true,0.0617221066273077,0.0943053965316846,50,PLP_sim
sigma0,0.468004003956001,0.0561777054018785,50,PLP_sim
beta,1.23067312500066,0.0289514451967934,50,PLP_sim
R1_K[1],0.923651946946154,0.0317455870693621,50,PLP_sim
R1_K[2],0.268165801778538,0.0308784944973617,50,PLP_sim
R1_K[3],0.177479692714783,0.0173243218509677,50,PLP_sim
mu0_true,0.310725181463666,0.0925937638002662,50,PLP_sim
sigma0,0.512695610564001,0.0632644092252459,50,PLP_sim
beta,1.18402120715522,0.0220579288369952,50,PLP_sim
R1_K[1],1.02065221682092,0.027205487160117,50,PLP_sim
R1_K[2],0.338335470921603,0.0284487760093134,50,PLP_sim
R1_K[3],0.194108889603537,0.0177480882176081,50,PLP_sim
mu0_true,0.102593778595876,0.0970344423922639,50,PLP_sim
sigma0,0.544704284879981,0.063388983831191,50,PLP_sim
beta,1.1695613835234,0.0246938800662602,50,PLP_sim
R1_K[1],1.03632319251148,0.0324103986189517,50,PLP_sim
R1_K[2],0.297133304605026,0.028579591364504,50,PLP_sim
R1_K[3],0.214838226269572,0.0193681852058203,50,PLP_sim
mu0_true,0.259908347697981,0.105484915730672,50,PLP_sim
sigma0,0.449187273215131,0.0547206888286728,50,PLP_sim
beta,1.15907588677773,0.0233098981005883,50,PLP_sim
R1_K[1],1.06712278430687,0.033402546025539,50,PLP_sim
R1_K[2],0.314061012540687,0.0282299740362564,50,PLP_sim
R1_K[3],0.191368283683279,0.0186001502457313,50,PLP_sim
mu0_true,0.105368153141948,0.092351200523301,50,PLP_sim
sigma0,0.569127041564566,0.0612200754693908,50,PLP_sim
beta,1.20878495766909,0.0197371208007345,50,PLP_sim
R1_K[1],1.05857689028739,0.0279158955525603,50,PLP_sim
R1_K[2],0.293143834761803,0.0285811436355625,50,PLP_sim
R1_K[3],0.177917835949626,0.0149044395594439,50,PLP_sim
mu0_true,0.164695395132332,0.0966312548750771,50,PLP_sim
sigma0,0.520860283053164,0.0578684435441826,50,PLP_sim
beta,1.18482456241241,0.0230943425315988,50,PLP_sim
R1_K[1],1.01913441598105,0.0305693971226595,50,PLP_sim
R1_K[2],0.323255382580717,0.0249001620660397,50,PLP_sim
R1_K[3],0.216561513022496,0.0173350563713096,50,PLP_sim
mu0_true,0.0851523468540321,0.0943372329964959,50,PLP_sim
sigma0,0.476870789869057,0.058571257510846,50,PLP_sim
beta,1.21660635894886,0.0279466921990849,50,PLP_sim
R1_K[1],0.967500171206515,0.0332544900151394,50,PLP_sim
R1_K[2],0.246337646331128,0.0263211849137394,50,PLP_sim
R1_K[3],0.176957729840705,0.0188333406360119,50,PLP_sim
mu0_true,0.388474617799102,0.089135692669102,50,PLP_sim
sigma0,0.397482384322461,0.0482265072428712,50,PLP_sim
beta,1.17846771597544,0.0237775208199173,50,PLP_sim
R1_K[1],0.979360457278232,0.0293721056245651,50,PLP_sim
R1_K[2],0.266678624012445,0.0281391010065505,50,PLP_sim
R1_K[3],0.184947389285412,0.0178252437532712,50,PLP_sim
mu0_true,0.140852832512342,0.0839634938990957,50,PLP_sim
sigma0,0.561638105650856,0.0624807642756431,50,PLP_sim
beta,1.22033097896847,0.0224324816992779,50,PLP_sim
R1_K[1],0.989078015160901,0.0270474195702458,50,PLP_sim
R1_K[2],0.326802721649853,0.0243731081358937,50,PLP_sim
R1_K[3],0.224720713312126,0.0148260992167347,50,PLP_sim
mu0_true,0.148935600148287,0.0980316986231039,50,PLP_sim
sigma0,0.47448587772041,0.0559853915993222,50,PLP_sim
beta,1.23554458672905,0.0249895299302325,50,PLP_sim
R1_K[1],0.986561587468704,0.0304730357525905,50,PLP_sim
R1_K[2],0.30616859044919,0.0216569050179499,50,PLP_sim
R1_K[3],0.210305625103163,0.0163350290866362,50,PLP_sim
mu0_true,0.185818055685637,0.0905854793638978,50,PLP_sim
sigma0,0.548418026361607,0.0626216797478383,50,PLP_sim
beta,1.23170630042598,0.0247733893007756,50,PLP_sim
R1_K[1],1.01309863718763,0.0299705873633413,50,PLP_sim
R1_K[2],0.30840160780015,0.0290497453898249,50,PLP_sim
R1_K[3],0.210224774116553,0.0182371596658171,50,PLP_sim
mu0_true,0.133822597423811,0.0934793165511202,50,PLP_sim
sigma0,0.561225808724658,0.0707558943637482,50,PLP_sim
beta,1.18707361557933,0.0249770348232143,50,PLP_sim
R1_K[1],0.978842021229037,0.0300680059850316,50,PLP_sim
R1_K[2],0.283866996997615,0.0299211220465845,50,PLP_sim
R1_K[3],0.232266317361003,0.0179962496091309,50,PLP_sim
mu0_true,0.0929353302893742,0.105980691707904,50,PLP_sim
sigma0,0.602913660913924,0.0736685426417854,50,PLP_sim
beta,1.19437593496264,0.0281356588389777,50,PLP_sim
R1_K[1],1.05029850168245,0.0365762958541541,50,PLP_sim
R1_K[2],0.340407755417852,0.0290764382186946,50,PLP_sim
R1_K[3],0.237967592559037,0.0187455925584974,50,PLP_sim
mu0_true,0.22464523569696,0.106579115142628,50,PLP_sim
sigma0,0.490635931614054,0.0563768708496373,50,PLP_sim
beta,1.2468001970755,0.0237335380703606,50,PLP_sim
R1_K[1],0.945868412659903,0.0265439030286901,50,PLP_sim
R1_K[2],0.298914894796251,0.0219557536732103,50,PLP_sim
R1_K[3],0.172382276388185,0.0147250449344365,50,PLP_sim
mu0_true,0.270096331920298,0.0898636325942047,50,PLP_sim
sigma0,0.375672974166067,0.0472822136272145,50,PLP_sim
beta,1.20205231146834,0.0254294139180546,50,PLP_sim
R1_K[1],1.01278452892568,0.0340308064490004,50,PLP_sim
R1_K[2],0.303769704144326,0.0266310137067208,50,PLP_sim
R1_K[3],0.216035231430943,0.0179910383432213,50,PLP_sim
mu0_true,0.189631919807251,0.0879372760546785,50,PLP_sim
sigma0,0.441249188381101,0.0538434454614782,50,PLP_sim
beta,1.2038743332855,0.0292273221572395,50,PLP_sim
R1_K[1],1.01599977978507,0.0333528476466851,50,PLP_sim
R1_K[2],0.348589652581542,0.034787277507282,50,PLP_sim
R1_K[3],0.200556633328545,0.0212083486692973,50,PLP_sim
mu0_true,0.237325634148839,0.0945862340535619,50,PLP_sim
sigma0,0.611521456936809,0.0743733181634696,50,PLP_sim
beta,1.22506733453003,0.0241884904584194,50,PLP_sim
R1_K[1],0.982364652023099,0.0337732447702844,50,PLP_sim
R1_K[2],0.274701943701783,0.0271955310726443,50,PLP_sim
R1_K[3],0.192480937462233,0.0164132963758165,50,PLP_sim
mu0_true,0.27540711241108,0.105794444203585,50,PLP_sim
sigma0,0.464369338737695,0.0539345207254539,50,PLP_sim
beta,1.1992574539098,0.0246644860377742,50,PLP_sim
R1_K[1],0.972989148204085,0.030246051881507,50,PLP_sim
R1_K[2],0.318465300546928,0.025660695672141,50,PLP_sim
R1_K[3],0.176103992992799,0.0177146847616015,50,PLP_sim
mu0_true,0.223136701909555,0.0904081276497242,50,PLP_sim
sigma0,0.605623547290952,0.0667383824846588,50,PLP_sim
beta,1.12800908874076,0.0222472453952224,50,PLP_sim
R1_K[1],1.09631445434423,0.032745714354131,50,PLP_sim
R1_K[2],0.291491910199119,0.0352714612876832,50,PLP_sim
R1_K[3],0.229672666801039,0.0164791794398552,50,PLP_sim
mu0_true,0.0222297906686439,0.11111434159518,50,PLP_sim
sigma0,0.579090178061161,0.0635696248618992,50,PLP_sim
beta,1.21506477959285,0.0266375019576383,50,PLP_sim
R1_K[1],0.962273182927662,0.0305798576439583,50,PLP_sim
R1_K[2],0.368770778142401,0.029646022809909,50,PLP_sim
R1_K[3],0.20163300136473,0.0187983551668018,50,PLP_sim
mu0_true,0.137005492670139,0.0977764412572723,50,PLP_sim
sigma0,0.575545816217147,0.0650812475951455,50,PLP_sim
beta,1.20781870441427,0.0254553720008364,50,PLP_sim
R1_K[1],0.969570762224538,0.0301735336792181,50,PLP_sim
R1_K[2],0.337889535204843,0.0268685579326789,50,PLP_sim
R1_K[3],0.183760081328028,0.014373071194713,50,PLP_sim
mu0_true,0.164131958233151,0.104600293162468,50,PLP_sim
sigma0,0.523893448981579,0.0612969009843419,50,PLP_sim
beta,1.21851593520049,0.0237587039942764,50,PLP_sim
R1_K[1],1.025303292742,0.0296859343320462,50,PLP_sim
R1_K[2],0.316540105122297,0.0292645893529643,50,PLP_sim
R1_K[3],0.217594500317597,0.0153186913023474,50,PLP_sim
mu0_true,0.0894335853341389,0.0937050843447065,50,PLP_sim
sigma0,0.413002106308793,0.0559274930111052,50,PLP_sim
beta,1.21635781989,0.029257825068704,50,PLP_sim
R1_K[1],0.987543095823992,0.0365446186712581,50,PLP_sim
R1_K[2],0.290186981778186,0.0284966505913548,50,PLP_sim
R1_K[3],0.200705646686545,0.016119819821848,50,PLP_sim
mu0_true,0.17488567382514,0.0887449690400442,50,PLP_sim
sigma0,0.432854234229847,0.0566016985658997,50,PLP_sim
beta,1.20281763585466,0.0281103066128894,50,PLP_sim
R1_K[1],0.964767755792516,0.0325166378506282,50,PLP_sim
R1_K[2],0.340610662175734,0.0332247000741304,50,PLP_sim
R1_K[3],0.213096524880292,0.0188442201249677,50,PLP_sim
mu0_true,0.307002651284197,0.0887369264405201,50,PLP_sim
sigma0,0.535597738844266,0.0621913759529672,50,PLP_sim
beta,1.20777139890735,0.0276644539397192,50,PLP_sim
R1_K[1],1.01680390756857,0.0304147695941007,50,PLP_sim
R1_K[2],0.343143470791543,0.030929414880562,50,PLP_sim
R1_K[3],0.225542434102973,0.0180038291705949,50,PLP_sim
mu0_true,0.195014482870728,0.0995036825273241,50,PLP_sim
sigma0,0.591687539910518,0.0655478746770486,50,PLP_sim
beta,1.21807547133267,0.0271660247814736,50,PLP_sim
R1_K[1],0.968171961292114,0.0316811360055051,50,PLP_sim
R1_K[2],0.251660781652514,0.025437754621503,50,PLP_sim
R1_K[3],0.217997566527878,0.0162041631926478,50,PLP_sim
mu0_true,0.342407761099248,0.11048557398832,50,PLP_sim
sigma0,0.427942931219431,0.0564959810021089,50,PLP_sim
beta,1.1606779571057,0.0292286646777896,50,PLP_sim
R1_K[1],1.078337432569,0.0398913799606401,50,PLP_sim
R1_K[2],0.322623337039609,0.0330288247968193,50,PLP_sim
R1_K[3],0.211412043318884,0.0216017501575112,50,PLP_sim
mu0_true,0.156185585348281,0.0956131254756331,50,PLP_sim
sigma0,0.536075052267683,0.0615389416767564,50,PLP_sim
beta,1.20779388727128,0.0239132611540288,50,PLP_sim
R1_K[1],0.989657026334791,0.0279843400165827,50,PLP_sim
R1_K[2],0.32369997068438,0.0253523308380934,50,PLP_sim
R1_K[3],0.192049028031787,0.0153661561002874,50,PLP_sim
mu0_true,0.187082290466628,0.0947454615261687,50,PLP_sim
sigma0,0.408569632919851,0.052593780964109,50,PLP_sim
beta,1.19377013972601,0.0239683557664529,50,PLP_sim
R1_K[1],1.02576606668354,0.0306466071530184,50,PLP_sim
R1_K[2],0.354280297307929,0.0311575495317926,50,PLP_sim
R1_K[3],0.189314201623946,0.0196849126632311,50,PLP_sim
mu0_true,0.186060934543715,0.0852418818517711,50,PLP_sim
sigma0,0.48655474966329,0.0606753630108339,50,PLP_sim
beta,1.21016101268534,0.0252825259337386,50,PLP_sim
R1_K[1],0.9902427223046,0.0303624935757753,50,PLP_sim
R1_K[2],0.287238277043816,0.0265330649893173,50,PLP_sim
R1_K[3],0.197264169550424,0.0180921795988708,50,PLP_sim
mu0_true,0.345398819197439,0.0962972036178778,50,PLP_sim
sigma0,0.478930013942995,0.057107120249298,50,PLP_sim
beta,1.18226586122464,0.0247648077830872,50,PLP_sim
R1_K[1],0.994441313055294,0.0312200262433595,50,PLP_sim
R1_K[2],0.3047324683344,0.0336974665131218,50,PLP_sim
R1_K[3],0.21082634819954,0.0186286516769516,50,PLP_sim
mu0_true,0.145592485205697,0.097846111477642,50,PLP_sim
sigma0,0.447624534690731,0.056488433140965,50,PLP_sim
beta,1.21960384908461,0.0270242767336028,50,PLP_sim
R1_K[1],0.963302002213274,0.0329356964756705,50,PLP_sim
R1_K[2],0.292976614604781,0.0281420926439181,50,PLP_sim
R1_K[3],0.182906548948785,0.0176440351493712,50,PLP_sim
mu0_true,0.283890123047801,0.0868722037233569,50,PLP_sim
sigma0,0.46848529712384,0.0556043369651042,50,PLP_sim
beta,1.22264267921596,0.0248894046208449,50,PLP_sim
R1_K[1],0.969913120841197,0.0299530785508146,50,PLP_sim
R1_K[2],0.242842893755734,0.0289667163476699,50,PLP_sim
R1_K[3],0.228972621685267,0.0160124204453519,50,PLP_sim
mu0_true,0.224402701222094,0.0869481106386659,50,PLP_sim
sigma0,0.473840179806341,0.0590137277807818,50,PLP_sim
beta,1.17001676525389,0.0281742664175915,50,PLP_sim
R1_K[1],1.00980237292303,0.0377258390740937,50,PLP_sim
R1_K[2],0.314827246375247,0.0295692298171043,50,PLP_sim
R1_K[3],0.237134591812482,0.0183083751781817,50,PLP_sim
mu0_true,0.11547117955316,0.0987844464510746,50,PLP_sim
sigma0,0.509550689318481,0.0559669153266464,50,PLP_sim
beta,1.19422362005441,0.0242889417903451,50,PLP_sim
R1_K[1],1.04815505997934,0.032255028899233,50,PLP_sim
