sample_size,parameter,mean,sd,2.5%,50%,97.5%
1000,beta,2.0374441144736752,0.017479777422184938,2.0026340364633857,2.037502794003725,2.0698913639917222
1000,theta,10.252888681791969,0.113899100709563,10.033958636332494,10.245425208781326,10.469870823977086
1000,beta,2.024220238813264,0.01834153760985606,1.989493679145298,2.025208449959203,2.0589387536385413
1000,theta,10.191485703364114,0.11769476583093338,9.966357450957325,10.20330691068266,10.401116876047451
1000,beta,2.0054722546861856,0.018548964648605684,1.9696309859726122,2.0055932113377333,2.040051934388985
1000,theta,10.07441320939128,0.12422924690424877,9.82997278691318,10.075295502809627,10.31659629128076
1000,beta,1.990953315613198,0.017954993629538243,1.9562219361706839,1.9909843953532915,2.022082924533285
1000,theta,9.8351774816702,0.11765253694645739,9.60438939822577,9.836523204685552,10.05123353020752
1000,beta,2.0028878349268338,0.018266153111498862,1.967993260254988,2.0036479734582127,2.038046129362318
1000,theta,10.088634843756777,0.11983923652216928,9.856289217138286,10.09262156081904,10.30509271339356
1000,beta,2.0163976947052165,0.0201863993087161,1.972887449407252,2.0176109909645117,2.05346538212121
1000,theta,10.139354932259433,0.13871306137015857,9.834509147411296,10.147815366651141,10.400796059638177
1000,beta,2.003076793128273,0.01839672725794901,1.9692818320249788,2.002977730088263,2.0397303795552353
1000,theta,10.002233932912151,0.12006686962193577,9.763225680828803,10.001554763740799,10.252517682454865
1000,beta,2.0023293495717187,0.01692887951886672,1.971507426294616,2.002855400643586,2.0345127237459666
1000,theta,9.987212950734857,0.11133638889811943,9.783875220699555,9.981337938479296,10.204915868489932
1000,beta,2.023173546615386,0.01881046148706393,1.9890232306586992,2.0223441772055306,2.0617544094694846
1000,theta,10.156624745825104,0.12699799587190072,9.914493137653123,10.150668682035366,10.402161728225455
1000,beta,1.9777393207327685,0.01842839716531433,1.9455474467334546,1.979023490700426,2.008156036697332
1000,theta,9.873641653850022,0.12208773796382152,9.63872589854801,9.879518194910851,10.092657881195608
1000,beta,1.99600662113301,0.018169441793900565,1.965753358712739,1.9940338893166187,2.030706118411537
1000,theta,9.944007612354405,0.11869764248100508,9.729336291275068,9.937459659320005,10.18213596162211
1000,beta,1.9824540630903746,0.020630706656245293,1.9400163516739468,1.9835077514742305,2.0186896296310604
1000,theta,9.911010968881106,0.13841159892375685,9.614196068539783,9.917993790595819,10.167608588488989
1000,beta,1.9737477460539112,0.017241107162657407,1.9425589549796296,1.9729790287098001,2.0075400645293326
1000,theta,9.797580420508558,0.11927485463767963,9.57274957650387,9.792881720672582,10.02682881982346
1000,beta,1.9905921122234653,0.018599171898806634,1.9555773311243265,1.9896152531568485,2.025010699924028
1000,theta,9.951929834767864,0.12414676255205574,9.714475851499888,9.946582407337743,10.195792834157075
1000,beta,2.001255591391154,0.020066106763410384,1.9631076718422726,2.000680492625288,2.0424631095850856
